t,x1,x2,x3
152,-0.17126996470494507,-0.31776689845162515,-0.11889447727642123
153,0.8386106628470897,0.21257498804683744,0.6765301691520814
154,-0.3167794724664945,-0.7179410839208398,0.018437419653013307
155,0.24519029393838415,0.21564924266501928,0.2194924393716231
156,-1.4868897217940182,-0.14221112278555115,-1.4791225523024218
157,0.935813852917401,0.5208812383944414,0.801900014943047
158,1.9572014339947457,1.3474144519787403,0.9046486177228507
159,1.339302742799828,1.1790072851209126,0.7810142662497717
160,-0.05615373125452357,0.42457374458511593,-0.1879898370391374
161,1.1614698472930525,0.1665443893452785,1.137100451250104
162,0.5326763037798443,0.2107026267132669,0.22156667115874307
163,-0.34488336948588816,-0.5566066852378235,-0.046531980778861066
164,-0.9932924707814753,-0.8718984392437574,-0.4397412956190682
165,-1.3254369687687504,-0.3500661868631687,-1.0351380586917927
166,-0.6236342557211818,-0.520655917422024,-0.20488635272456926
167,0.9413292130690766,0.8669478365684122,0.3799400552043724
168,-1.0624281306121424,-1.471738260887192,-0.32836180029894024
169,0.19505120131035114,0.29647672329782193,-0.04157184503979447
170,-0.030919648266997883,-1.3662894458980483,0.7014078698791917
171,-0.07620040526197638,0.18525336882923435,-0.21305418931612236
172,0.8347786859524045,0.6286876894114796,0.5211370592521676
173,-0.8925152876932608,-0.3687356398435942,-0.8124078199991386
174,-0.026373552358169253,0.2165696637091694,-0.043742242013304844
175,0.45470548128937854,0.005320096591501233,0.40509062630593584
176,0.2733135416765048,-0.7074923983639674,0.5658007931851233
177,1.100215707369108,2.383994021335184,-0.2972601243454639
178,1.6614850503634329,2.0354965627952133,0.6480828969747175
179,0.3199575981069563,-0.5340857243877504,0.6279436140946789
180,1.0649070195518802,-0.17132105782346108,1.110546389905153
181,-0.25052702337295857,-0.7153066306755285,0.1471178930192609
182,0.9372122059935779,1.147095111824264,0.3187683735913797
183,0.5711055054584212,-0.6945838982769883,1.0884389993061934
184,1.3611671266503598,1.4391907614201733,0.4582306617823698
185,-0.005425870822040423,-0.0660785967816236,0.14059527470206862
186,-0.7840648923528516,0.4132829257339,-0.8331916033577537
187,0.8074046131964492,0.49219986175974406,0.3725024228158167
188,1.5851751092953574,1.9442075315239524,0.5869898006164717
189,-1.6128902566778502,-1.4007894306079218,-0.6965514523142059
190,-0.9595045008376619,-0.3810116477933934,-0.6746169002527588
191,-1.8904850437842495,-1.0198763859926514,-1.1630952862278503
192,0.3291721217561996,1.1580238971848202,-0.175300315703527
193,0.12314510220620664,0.02619662443504657,0.21106185000251843
194,-0.272635580432202,-0.7108952677969995,-0.027482709745432904
195,-0.476544583405772,0.7163565179571222,-0.7444005356810058
196,-1.1519196613415061,-1.315778607297242,-0.42858580350437153
197,-0.7664188767053417,-2.336795472842371,0.5479981695035768
198,1.446028248174294,0.8328582008779959,0.9545110412536841
199,-1.1113677395052493,0.29832148000803005,-0.9810840196468725
200,-1.49699077135869,-2.0571620933376504,-0.3046359698508158
201,0.13298110908682947,0.7215215451008263,-0.3027899213846449
202,-1.0323951936917168,-0.5577105115197958,-0.8437172049919289
203,-0.7438354937471943,-0.8493928858917266,-0.058793057134857246
204,1.3014503635070944,1.0520345411161636,0.5887640301077575
205,0.40041829387210465,0.44806732643797975,0.21011699517165547
206,-0.25054183973603844,-1.445785616735731,0.5200838489372874
207,-2.424542948463598,-2.558994760063081,-0.9366762856346321
208,0.6945120413924671,0.2713001427132815,0.5537361880644306
209,3.6022380157227922,2.232622690187318,2.0803625039710507
210,-1.0122202115952275,-1.4579292903603278,0.03089611037801035
211,-0.9871818127902539,-0.29019873902578025,-0.8380561051921938
212,0.8074853415945916,0.6893350060214601,0.3633613635057943
213,-0.4512256077142599,-0.6960350553075598,-0.09209662604812387
214,-0.606721175010038,-0.1971955979915911,-0.5730205730591057
215,-0.5566949918674365,-0.6784510593517742,-0.012162889819969519
216,-0.383266376925038,-0.6120416490330776,0.019926696185352692
217,1.542747540918294,1.7895173904076396,0.47424340364593376
218,-1.7044857754878524,-1.8474751244555847,-0.675146465618766
219,0.06915331164228172,0.09305804453422972,0.09455394555941098
220,-1.1027162368303243,-0.5491631202052341,-0.8490419903745405
221,0.2667172635299483,1.2524078204578402,-0.35014062672844515
222,-1.1637033187366663,-0.8054598746087659,-0.7544850755975171
223,0.569034305426274,0.1158865721494996,0.5483810040166401
224,0.5622946227324254,0.8789193692092446,0.01526861115039288
225,-1.8767523271884685,-2.6731262356778753,-0.21573427896726655
226,-0.9230365980389404,-0.5669795244206736,-0.5710974847390506
227,0.24999646368837555,-0.14339298116682903,0.34451158384030883
228,-1.5857898097489296,-0.51862852202547,-1.1296257506890726
229,-0.2579487377919984,-0.14725693529693024,-0.0451767816767388
230,3.5627994065067474,2.8005549313039255,1.80114545541668
231,-0.1835898605967102,-1.2274042372068414,0.3904466256768432
232,0.4280966315323494,0.8601038371294609,-0.12802850998382392
233,-0.38352272727860715,0.288881741498547,-0.5281747781787296
234,-0.8434509560855222,-0.8090350620081148,-0.35767613144801
235,-0.7190562717106318,-1.0076531904946933,-0.15253373438698434
236,0.0343564958659713,0.16267713005491896,0.1662788712560735
237,-0.9307437729341207,-0.5323579394631549,-0.44668076196464046
238,0.7481008857459094,0.8451768769810399,0.3044440265502921
239,1.6948979013758676,1.4429474952335393,0.6866237624391822
240,-0.6910651945408768,-0.9593871105006384,-0.22056454662226366
241,0.0914384837747166,-0.733796337223876,0.45413073549907607
242,0.6394813549529348,0.17940912452294466,0.6070047067147039
243,-0.04557578949452117,0.10686716943288213,-0.07683543858570054
244,0.4457034730450168,0.765655051918738,0.16557168817513712
245,-1.6185945151901564,-0.45236371567116485,-1.3346172006761516
246,0.579275095916496,-0.38444575279379184,0.5217016963080756
247,-0.9829425953225571,-0.8924850385458553,-0.5808137585824866
248,-0.8907589218752404,-1.0306486597045281,-0.34389555672196315
249,0.33818588087352247,-0.31168862567390676,0.4774637787523399
250,-0.9608346911251447,0.37659944825186775,-1.1161541524808576
251,0.596450467541195,1.0333651736040186,0.10732483245017982
252,1.373922235650212,0.9131608394337172,0.7839774615615682
253,0.7638639481464782,0.37240018445555706,0.556048486713921
254,0.2519342530637795,-0.027448449488314486,0.24909849418738955
255,0.5579797456478051,1.711494102800328,-0.4060703910308871
256,-1.466556330101344,-1.2490021854975057,-0.829595523662784
257,-0.2304553308571088,0.6109183217539849,-0.42800787019555697
258,-0.5700544740736231,-0.7610375608409092,-0.07716417312277307
259,1.172945350893111,1.0582902644714591,0.6392984909643701
260,-0.20164704046122556,-0.6917282718069484,-0.011119217259295128
261,1.162456901222327,1.509557953653422,0.25257548778314765
262,1.4902842235011746,0.4443831924563322,1.1226220258273039
263,0.5374677182967034,0.5026991938534315,0.25701229215049204
264,0.5673817461788265,-0.233406419991043,0.6870264351155321
265,-0.4675459533089011,0.6624425434140908,-0.8232208156681479
266,-0.6859673588881041,-0.16716699447697242,-0.5187626911882807
267,0.9811906849882029,0.48099324468153787,0.653023274585603
268,0.35042034353095286,0.41377321060199246,0.21948552854755915
269,0.18093232223180963,-0.05889883269308488,0.04488292411877137
270,-0.24041246723331225,-1.4750458756243814,0.5150688295412287
271,0.1531276027330393,0.7094159367140885,-0.16105232224184077
272,0.8148227039220766,1.6179224561850796,-0.2201809113593993
273,-0.9670513559834996,-0.47567565358204505,-0.4722124416357816
274,1.5965741631468076,2.255552131983431,0.3844140622665151
275,-0.47410194822307394,0.5311598014188279,-0.6379894310511057
276,0.6279554987823975,0.02587816172084989,0.4883474958201739
277,-0.05010744995487065,-0.5218033502633045,0.2283089025631166
278,0.8539510218252367,0.562402512955147,0.4478644289632273
279,1.6571933028137265,1.627549817413911,0.5319771399450575
280,-0.43723088725081843,-0.7021181187553898,-0.09184666542158411
281,-0.46053147970792807,0.028501098425876947,-0.49088059818874585
282,-0.3933732329795385,-1.9235234612267098,0.5636103920464914
283,0.8905402779975609,-0.3208701787487417,0.811665461874056
284,0.2716220670622674,0.7638001257080971,-0.09913672533641343
285,-0.3316415577253655,0.4498001292077311,-0.5642682709728953
286,0.6402503730676294,0.9148851456880334,-0.16743162453710858
287,0.4189369370104728,-0.12369459255401122,0.5822612982119324
288,0.2885731266380398,-0.0009710847201526429,0.23146004444573817
289,-0.9810490050163413,-0.5692642794242407,-0.5025398930198592
290,-0.9513338168988715,-1.2091976663372321,-0.23471132501413133
291,0.10774239468393106,0.34350166862690995,0.12132299535056698
292,0.4014572759131838,-0.029875581146622976,0.4534975917844348
293,0.3212678367268912,0.10175066015564749,0.21829031326810877
294,-0.37213354984465286,-0.836826069392361,-0.04304689733192815
295,-0.0788282531559355,0.5584866647942409,-0.33278838362611335
296,-0.8296299724984529,-1.9837100434997255,0.2346069336138667
297,0.6039877427784951,-0.5928867604250083,0.8943802587980545
298,0.20948108644309318,1.7043684081686234,-0.7558221021918412
299,-0.08806832033879766,-0.7361159602016213,0.3473985589414188
300,-0.704056745945061,-0.8905425725206013,-0.18531178254427558
301,0.31045648876499676,0.9144475901354479,-0.19995338504446972
302,-0.23070486178748562,-0.7947769627577689,0.2449276492096056
303,1.4408506858598846,1.4902748689496037,0.6505622538219058
304,0.4947361071851364,-0.5565482266770208,0.6794944199579122
305,3.411533357472927,2.440919000945569,1.995112839470144
306,-1.2141310433004973,-0.27641703159590203,-0.8849562053658776
307,0.09068078253749293,0.043328238461497325,-0.08938805511774162
308,-0.8870468329989509,-1.0921603994855964,-0.2680080716581576
309,-0.021908121292325014,-0.2713546192200648,0.06700758308379523
310,0.9671177678760158,1.6340953014480286,-0.0015307121162257409
311,0.6085321654678818,0.5774025032987585,0.1877185714511508
312,-1.2211322466540677,-0.3468357199173414,-1.026656682071917
313,-0.271794825081896,0.08221895504125301,-0.34711214719528183
314,0.25288439783771766,0.4645196666725276,0.03865467695697148
315,-0.43017924258683526,0.32095059934909165,-0.5643959814110362
316,-0.35912485441061354,1.7842673208109483,-1.1533963873203503
317,0.1146395404954083,-0.1946402509158875,0.5168515721773143
318,0.9777354596830208,0.6767654227315328,0.6004893469797749
319,-2.6906174302261703,-3.481482022197069,-0.6860237153145766
320,0.12018378105056143,0.4832105056573429,-0.04338283046265502
321,0.8251050840889215,1.0199455863384765,0.1433451700096603
322,1.112830748563987,1.6314129179809687,0.22185435993049188
323,-1.0877173602965158,-1.9725776797510992,0.03772310585305201
324,-0.4331041720968247,-1.515378174574812,0.24437127797419916
325,-0.3433419298431133,-1.7773760946184565,0.46120372229264417
326,-0.2637010179332927,0.025071485380269376,-0.32622918143604296
327,0.7709425087376053,0.5931909187857017,0.3237985444746061
328,-0.5663378244762888,-0.4445243557319143,-0.19557154455335785
329,0.30867320320013547,0.053036211467834715,0.4437743086507217
330,-1.9165110208592107,-1.8019682150549665,-0.7864844308128288
331,-0.8393996127201079,-0.6942175828362727,-0.45373789409130405
332,-0.12259686544821977,0.08838113701075326,-0.25520792474341936
333,-1.9847691542524866,-1.475570341647695,-1.0275401864028328
334,1.0420619816572643,0.7840894276311653,0.47549563258683447
335,-1.3385353898147168,-1.332744570552278,-0.5927931994708198
336,-0.6395375880932384,-1.3526411112642571,0.26621629110740774
337,0.5466106299767166,0.4876643396416201,0.18484496204820897
338,0.8152628729994326,1.153183481984076,0.08738914731444404
339,-1.8679676958729392,-1.9386869553999293,-0.7551359883120371
340,0.291179204542685,-0.4772632958848101,0.3778570701458966
341,-0.4796709692904575,-0.7352882441044142,-0.03860663102517613
342,-0.11381525867952483,-1.1543070171826773,0.4451534368957559
343,-1.5760325932617212,-1.0660868509002515,-0.7774820615636244
344,0.860448384305923,1.0570553010868664,0.444914824410487
345,0.8551470961174099,-0.002719727561510843,0.8104170098321191
346,0.4412736484050494,0.3973536760249296,0.15453656013054912
347,0.9187566334039756,-0.2327335765303632,1.0065004062188985
348,0.4248692860467253,1.0744097542357205,-0.20217130074167028
349,-0.997384367851933,-0.42585748817147323,-0.6837116966460085
350,-0.8278523950656544,-1.2230541225784761,-0.10336352456393591
351,-1.5123917821432207,-1.844424009243081,-0.4707655019147953
352,0.4801853327383051,1.2677035344574081,-0.16298160332727724
353,1.4653428680618679,0.5043746095152328,0.8585386120620303
354,0.309062344533023,-0.2902720295175244,0.4787214320338676
355,1.377242951795346,0.8146408280999312,0.916967624239781
356,-2.081811898736748,-1.3158461141860687,-1.162773105901534
357,1.9051865024013659,1.4015256171175268,1.0597098547788586
358,0.031779354270871675,-0.234768051139266,0.17941184774645402
359,0.6284035793245686,1.2321133465252854,-0.20124554306445958
360,0.33915222936906037,-0.009384423524711027,0.3262747677547358
361,0.8167276788625111,1.214771642152754,0.1467227667145802
362,0.3788535561414289,1.1665030069340891,-0.25504403921698116
363,-0.27248802396477095,0.40817588817048095,-0.39394263490300907
364,-0.13739946893149185,-0.012654653198405072,-0.12525929354417364
365,1.0094596470534012,0.7910609921968347,0.635356701515884
366,0.7682685994288372,0.7857200980505572,0.40831255146484585
367,0.2210389199436241,-0.4652085966739852,0.42930466743363277
368,-0.003191201130892688,-0.5307584173133157,0.22276199688730067
369,-0.11493785071205602,0.18702972437068566,-0.03297857428800077
370,-1.0010664762810233,-0.8492900006615415,-0.5513772055957697
371,0.9287835266324598,0.4564379348036198,0.3830252621597875
372,0.4605825862034198,0.9501769480262818,-0.05406021375189456
373,1.0449677956959895,1.1839723747354158,0.321672770914836
374,0.6306499934834613,0.2915800726465695,0.3202148858356551
375,0.5322328594973603,-0.2694747663565328,0.5294788226176286
376,-0.2657194512531264,-0.19224583104530538,-0.2629052287864016
377,1.2024572343096427,0.9073124287232353,0.6104245898561587
378,0.901185252885229,0.2940273309209347,0.7638468858882885
379,-0.3695610227128086,-0.8892580355105898,0.1828690219117995
380,1.0277917800748022,0.6188030117083485,0.6513637951091668
381,0.6744060995974462,-0.5429808580880604,0.8532829862849428
382,-0.4498738008259454,0.2303465983997675,-0.6059989086685802
383,-1.6631881780852513,-0.635541442458404,-1.0023221499097499
384,1.7306488745246669,0.6186341914391892,1.2487838156273636
385,0.5192566318277495,-0.27772955620562595,0.7696008555276728
386,-1.1270145173135342,-0.8617767177997789,-0.46336245395166986
387,-2.709565051740841,-2.4792524235283238,-1.228475503402588
388,2.121937899222619,0.6972336934378549,1.60884061412381
389,2.081730600684297,1.6120733213863314,0.8386689279840522
390,-0.628983269266622,0.4529441021246625,-0.6725039608083513
391,-0.3150754671325831,0.3055392007662112,-0.31181075233649336
392,-1.3983727548390854,-1.3314841985510029,-0.5840009959210788
393,-0.4221216940692542,0.5375314480715556,-0.6915461078664351
394,0.8338998346802649,0.7908506370890066,0.2305925286093907
395,1.1581049219563213,0.5244355081140696,0.9835280753855236
396,-0.3219975961791952,0.7365252722232334,-0.4700540232015929
397,0.13452505965608016,-0.4324304115454427,0.46249741883684226
398,0.9313630453549852,-0.0160943131675354,0.8585485361006955
399,1.3155378962387192,1.5249853164195204,0.48330852527413753
